"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","United States","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","United States","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","United States","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","United States","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","United States","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","United States","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","United States","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Kyrgyzstan","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","Tajikistan","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Tajikistan","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Tajikistan","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","Uzbekistan","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Uzbekistan","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Uzbekistan","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","Armenia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Armenia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Armenia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2012","Azerbaijan","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Azerbaijan","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Azerbaijan","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Total","120,078",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Males","62,875",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Females","57,203",""
"2013","Belgium","Total","Age reached during the year","Less than 5 years","Number","Total","8,638",""
"2013","Belgium","Total","Age reached during the year","Less than 5 years","Number","Males","4,442",""
"2013","Belgium","Total","Age reached during the year","Less than 5 years","Number","Females","4,196",""
"2013","Belgium","Total","Age reached during the year","From 5 to 9 years","Number","Total","6,870",""
"2013","Belgium","Total","Age reached during the year","From 5 to 9 years","Number","Males","3,453",""
"2013","Belgium","Total","Age reached during the year","From 5 to 9 years","Number","Females","3,417",""
"2013","Belgium","Total","Age reached during the year","From 10 to 14 years","Number","Total","5,635",""
"2013","Belgium","Total","Age reached during the year","From 10 to 14 years","Number","Males","2,874",""
"2013","Belgium","Total","Age reached during the year","From 10 to 14 years","Number","Females","2,761",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Total","21,143",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Males","10,769",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Females","10,374",""
"2013","Belgium","Total","Age reached during the year","From 15 to 19 years","Number","Total","7,589",""
"2013","Belgium","Total","Age reached during the year","From 15 to 19 years","Number","Males","3,637",""
"2013","Belgium","Total","Age reached during the year","From 15 to 19 years","Number","Females","3,952",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Total","96,658",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Males","50,912",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Females","45,746",""
"2013","Belgium","Total","Age reached during the year","From 20 to 24 years","Number","Total","17,255",""
"2013","Belgium","Total","Age reached during the year","From 20 to 24 years","Number","Males","7,564",""
"2013","Belgium","Total","Age reached during the year","From 20 to 24 years","Number","Females","9,691",""
"2013","Belgium","Total","Age reached during the year","From 25 to 29 years","Number","Total","21,339",""
"2013","Belgium","Total","Age reached during the year","From 25 to 29 years","Number","Males","10,716",""
"2013","Belgium","Total","Age reached during the year","From 25 to 29 years","Number","Females","10,623",""
"2013","Belgium","Total","Age reached during the year","From 30 to 34 years","Number","Total","16,004",""
"2013","Belgium","Total","Age reached during the year","From 30 to 34 years","Number","Males","8,768",""
"2013","Belgium","Total","Age reached during the year","From 30 to 34 years","Number","Females","7,236",""
"2013","Belgium","Total","Age reached during the year","From 35 to 39 years","Number","Total","11,696",""
"2013","Belgium","Total","Age reached during the year","From 35 to 39 years","Number","Males","6,629",""
"2013","Belgium","Total","Age reached during the year","From 35 to 39 years","Number","Females","5,067",""
"2013","Belgium","Total","Age reached during the year","From 40 to 44 years","Number","Total","8,473",""
"2013","Belgium","Total","Age reached during the year","From 40 to 44 years","Number","Males","5,021",""
"2013","Belgium","Total","Age reached during the year","From 40 to 44 years","Number","Females","3,452",""
"2013","Belgium","Total","Age reached during the year","From 45 to 49 years","Number","Total","6,029",""
"2013","Belgium","Total","Age reached during the year","From 45 to 49 years","Number","Males","3,597",""
"2013","Belgium","Total","Age reached during the year","From 45 to 49 years","Number","Females","2,432",""
"2013","Belgium","Total","Age reached during the year","From 50 to 54 years","Number","Total","4,149",""
"2013","Belgium","Total","Age reached during the year","From 50 to 54 years","Number","Males","2,572",""
"2013","Belgium","Total","Age reached during the year","From 50 to 54 years","Number","Females","1,577",""
"2013","Belgium","Total","Age reached during the year","From 55 to 59 years","Number","Total","2,633",""
"2013","Belgium","Total","Age reached during the year","From 55 to 59 years","Number","Males","1,555",""
"2013","Belgium","Total","Age reached during the year","From 55 to 59 years","Number","Females","1,078",""
"2013","Belgium","Total","Age reached during the year","From 60 to 64 years","Number","Total","1,491",""
"2013","Belgium","Total","Age reached during the year","From 60 to 64 years","Number","Males","853",""
"2013","Belgium","Total","Age reached during the year","From 60 to 64 years","Number","Females","638",""
"2013","Belgium","Total","Age reached during the year","From 65 to 69 years","Number","Total","985",""
"2013","Belgium","Total","Age reached during the year","From 65 to 69 years","Number","Males","588",""
"2013","Belgium","Total","Age reached during the year","From 65 to 69 years","Number","Females","397",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Total","2,277",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Males","1,194",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Females","1,083",""
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Total","18,570","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Males","10,496","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Females","8,074","p"
"2013","Bulgaria","Total","Age reached during the year","Less than 5 years","Number","Total","688","p"
"2013","Bulgaria","Total","Age reached during the year","Less than 5 years","Number","Males","370","p"
